beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type
"Pastel Black","Goose Island Brewhouse","Stout - American Imperial / Double",9.5,0,"Smokey, molasses, coffee aroma. Not super boozy feeling.","Goose Island Brewhouse",Chicago,IL,"United States",41.9133,-87.6544,4,"2013-12-29 15:51:59",https://untappd.com/c/61009952,https://untappd.com/beer/510382,https://untappd.com/brewery/26537,"United States",Chicago,IL,,,
"6 Geese-A-Laying","The Bruery","Belgian Strong Dark Ale",11.5,0,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,4.5,"2013-12-30 17:18:07",https://untappd.com/c/61219921,https://untappd.com/beer/474463,https://untappd.com/brewery/1246,"United States",Placentia,CA,,,
"Celebration Ale (2013)","Sierra Nevada Brewing Co.","IPA - American",6.8,65,,"Union Ale","Santa Barbara",CA,"United States",34.4145,-119.692,3.5,"2013-12-30 17:51:40",https://untappd.com/c/61229752,https://untappd.com/beer/478731,https://untappd.com/brewery/1142,"United States",Chico,CA,,,
"Magpie Porter Petite Syrah Barrels","Figueroa Mountain Brewing Co.","Porter - Baltic",8.5,0,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,4,"2013-12-30 20:06:19",https://untappd.com/c/61263718,https://untappd.com/beer/519313,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Coup D'Etat","Revolution Brewing Company","Saison / Farmhouse Ale",7.6,50,"Smells like a sour but doesn't taste like one.",,,,,,,4,"2013-12-31 21:47:10",https://untappd.com/c/61582086,https://untappd.com/beer/44119,https://untappd.com/brewery/2605,"United States",Chicago,IL,,,
"Breakfast Stout","Founders Brewing Co.","Stout - Oatmeal",8.3,60,,,,,,,,4.5,"2013-12-31 21:48:04",https://untappd.com/c/61582474,https://untappd.com/beer/4589,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,
"Christmas Ale","Great Lakes Brewing Company","Winter Ale",7.5,30,,,,,,,,4.5,"2013-12-31 23:35:05",https://untappd.com/c/61608423,https://untappd.com/beer/7472,https://untappd.com/brewery/3125,"United States",Cleveland,OH,,,
Damnation,"Russian River Brewing Company","Belgian Strong Golden Ale",7.75,0,,,,,,,,4,"2014-01-01 19:44:48",https://untappd.com/c/61745903,https://untappd.com/beer/4498,https://untappd.com/brewery/5143,"United States","Santa Rosa",CA,,,
"Ten FIDY","Oskar Blues Brewery","Stout - American Imperial / Double",10.5,65,,,,,,,,4.5,"2014-01-02 18:18:12",https://untappd.com/c/61842098,https://untappd.com/beer/4744,https://untappd.com/brewery/956,"United States",Longmont,CO,,,
"Built To Spill","Hollister Brewing Company","Pale Ale - American",6.2,0,,"Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,4,"2014-01-03 17:09:33",https://untappd.com/c/61971949,https://untappd.com/beer/545238,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Stupid Smart Stout","Hollister Brewing Company","Stout - Foreign / Export",5.7,0,"Tastes like ice coffee, not beer.","Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,3.5,"2014-01-04 19:36:45",https://untappd.com/c/62263605,https://untappd.com/beer/537713,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Glen Annie Golden","Hollister Brewing Company","Golden Ale",7.6,0,"Banana and cloves forever... Eidelweiss, eidelweiss, I may be drunkles forever! Blah blah blossom bloom and grow","Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,4,"2014-01-04 20:04:19",https://untappd.com/c/62272904,https://untappd.com/beer/117791,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Tart of Darkness (2014)","The Bruery","Sour - Ale",7.2,0,"From yesterday. Amazeballs.",,,,,,,4.5,"2014-01-05 11:12:18",https://untappd.com/c/62335005,https://untappd.com/beer/738775,https://untappd.com/brewery/1246,"United States",Placentia,CA,,,
"Winter Welcome Ale","Samuel Smith's Old Brewery","Winter Warmer",6,32,,,,,,,,4,"2014-01-05 19:15:11",https://untappd.com/c/62436354,https://untappd.com/beer/632964,https://untappd.com/brewery/1099,England,Tadcaster,"North Yorkshire",,,
IPA,"Caldera Brewing Company","IPA - American",6.1,94,"A bit grapefruit peely. Refreshing.",,,,,,,3.5,"2014-01-08 19:20:32",https://untappd.com/c/62712744,https://untappd.com/beer/12755,https://untappd.com/brewery/328,"United States",Ashland,OR,,,
Sofie,"Goose Island Beer Co.","Saison / Farmhouse Ale",6.5,20,,,,,,,,5,"2014-01-09 19:47:26",https://untappd.com/c/62830429,https://untappd.com/beer/6807,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
"Magpie Porter Petite Syrah Barrels","Figueroa Mountain Brewing Co.","Porter - Baltic",8.5,0,,,,,,,,3.5,"2014-01-10 20:42:29",https://untappd.com/c/63020400,https://untappd.com/beer/519313,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Ravaged By Vikings","Solemn Oath Brewery","IPA - Imperial / Double",8,99,,,,,,,,4,"2014-01-11 18:26:51",https://untappd.com/c/63245414,https://untappd.com/beer/252213,https://untappd.com/brewery/30200,"United States",Naperville,IL,,,
"Lagunitas Sucks","Lagunitas Brewing Company","IPA - Imperial / Double",8,63,,,,,,,,4,"2014-01-11 19:31:11",https://untappd.com/c/63273574,https://untappd.com/beer/285026,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
Eighteen,"Weyerbacher Brewing Company",Weizenbock,11.1,0,,,,,,,,4,"2014-01-11 22:57:05",https://untappd.com/c/63321360,https://untappd.com/beer/378623,https://untappd.com/brewery/1352,"United States",Easton,PA,,,
"Pale Ale","Sierra Nevada Brewing Co.","Pale Ale - American",5.6,38,,"Pizza My Heart","Isla Vista",CA,"United States",34.4112,-119.855,3.5,"2014-01-14 18:20:46",https://untappd.com/c/63630769,https://untappd.com/beer/6284,https://untappd.com/brewery/1142,"United States",Chico,CA,,,
"Estrella Damm Inedit","Grupo Damm",Witbier,4.8,18,,,,,,,,3.5,"2014-01-15 19:11:41",https://untappd.com/c/63746694,https://untappd.com/beer/7233,https://untappd.com/brewery/1087,Spain,Barcelona,Cataluña,,,
"Rhizing Bines","Dogfish Head Craft Brewery","IPA - Imperial / Double",8,70,,,,,,,,3.5,"2014-01-15 20:00:00",https://untappd.com/c/63755365,https://untappd.com/beer/229382,https://untappd.com/brewery/459,"United States",Milton,DE,,,
"Breakfast Stout","Founders Brewing Co.","Stout - Oatmeal",8.3,60,,,,,,,,4.5,"2014-01-15 20:38:27",https://untappd.com/c/63760879,https://untappd.com/beer/4589,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,
IPA,"Caldera Brewing Company","IPA - American",6.1,94,,,,,,,,3.5,"2014-01-18 16:35:19",https://untappd.com/c/64265591,https://untappd.com/beer/12755,https://untappd.com/brewery/328,"United States",Ashland,OR,,,
"Bourbon County Brand Stout","Goose Island Beer Co.","Stout - American Imperial / Double",15,60,"Holy balls","American Ale","Santa Barbara",CA,"United States",34.4182,-119.696,5,"2014-01-18 22:01:05",https://untappd.com/c/64386919,https://untappd.com/beer/8343,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
Blueberry,"Cascade Brewing Company (USA)","American Wild Ale",7.33,0,,,,,,,,4,"2014-01-19 23:18:00",https://untappd.com/c/64611620,https://untappd.com/beer/67539,https://untappd.com/brewery/1035,"United States",Portland,OR,,,
Curieux,"Allagash Brewing Company","Belgian Tripel",11,27,,,,,,,,4,"2014-01-22 21:12:30",https://untappd.com/c/64915914,https://untappd.com/beer/6732,https://untappd.com/brewery/24,"United States",Portland,ME,,,
IPA,"Caldera Brewing Company","IPA - American",6.1,94,,,,,,,,4,"2014-01-22 22:06:50",https://untappd.com/c/64919543,https://untappd.com/beer/12755,https://untappd.com/brewery/328,"United States",Ashland,OR,,,
"Temptation (Batch 053013)","Russian River Brewing Company","American Wild Ale",7.5,0,"Like a freshly cleaned horse. Champagney.",,,,,,,4,"2014-01-23 21:51:02",https://untappd.com/c/65042305,https://untappd.com/beer/426940,https://untappd.com/brewery/5143,"United States","Santa Rosa",CA,,,
"Dale's Pale Ale","Oskar Blues Brewery","Pale Ale - American",6.5,65,,,,,,,,3.5,"2014-01-26 21:41:07",https://untappd.com/c/65716641,https://untappd.com/beer/10759,https://untappd.com/brewery/956,"United States",Longmont,CO,,,
"Built To Spill","Hollister Brewing Company","Pale Ale - American",6.2,0,,"Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,4,"2014-01-31 19:07:34",https://untappd.com/c/66316009,https://untappd.com/beer/545238,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Built To Spill","Hollister Brewing Company","Pale Ale - American",6.2,0,,"Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,4,"2014-01-31 19:10:26",https://untappd.com/c/66317246,https://untappd.com/beer/545238,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Stone Enjoy By 02.14.14 IPA","Stone Brewing","IPA - Imperial / Double",9.4,88,"Quick burst of pine and citrus. Finishes super clean.",,,,,,,5,"2014-02-01 19:27:23",https://untappd.com/c/66609826,https://untappd.com/beer/534061,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"Ruthless Rye IPA (2014)","Sierra Nevada Brewing Co.","IPA - Rye",6.6,58,,,,,,,,4,"2014-02-02 17:02:44",https://untappd.com/c/66860995,https://untappd.com/beer/541594,https://untappd.com/brewery/1142,"United States",Chico,CA,,,
"Stupid Smart Stout","Hollister Brewing Company","Stout - Foreign / Export",5.7,0,,"Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,3.5,"2014-02-03 19:35:36",https://untappd.com/c/67019330,https://untappd.com/beer/537713,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Fire Dragon I.R.A","Hollister Brewing Company","Red Ale - Imperial / Double",7.4,0,,"Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,4,"2014-02-03 19:36:42",https://untappd.com/c/67019460,https://untappd.com/beer/305745,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Hoppy Poppy IPA","Figueroa Mountain Brewing Co.","IPA - American",6.5,60,,"University of California, Santa Barbara (UCSB)","Santa Barbara",CA,"United States",34.4133,-119.849,4,"2014-02-04 18:11:52",https://untappd.com/c/67099934,https://untappd.com/beer/32294,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Stone Enjoy By 02.14.14 IPA","Stone Brewing","IPA - Imperial / Double",9.4,88,,,,,,,,4.5,"2014-02-04 19:38:19",https://untappd.com/c/67116444,https://untappd.com/beer/534061,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"Danish Style Red Lager","Figueroa Mountain Brewing Co.","Lager - Vienna",5.5,23,,,,,,,,3.5,"2014-02-05 17:47:07",https://untappd.com/c/67201067,https://untappd.com/beer/39441,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Wookey Jack","Firestone Walker Brewing Company","IPA - Black / Cascadian Dark Ale",8.3,80,,,,,,,,4,"2014-02-06 19:45:49",https://untappd.com/c/67350366,https://untappd.com/beer/94428,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"Starry Night Stout","Island Brewing Company","Stout - Foreign / Export",7,42,,,,,,,,4,"2014-02-06 19:59:40",https://untappd.com/c/67353026,https://untappd.com/beer/12920,https://untappd.com/brewery/702,"United States",Carpinteria,CA,,,
"Fortunate Islands","Modern Times Beer","Pale Wheat Ale - American",5,46,,,,,,,,3.5,"2014-02-07 20:24:22",https://untappd.com/c/67557416,https://untappd.com/beer/384796,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,
IPA,"Lagunitas Brewing Company","IPA - American",6.2,46,"Clean grapefruit and hops. What a solid. This is what made me fall in love with IPAs.",,,,,,,4,"2014-02-12 19:41:06",https://untappd.com/c/68357404,https://untappd.com/beer/4509,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
IPA,"Lagunitas Brewing Company","IPA - American",6.2,46,,,,,,,,4,"2014-02-14 19:34:44",https://untappd.com/c/68691651,https://untappd.com/beer/4509,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
"Fortunate Islands","Modern Times Beer","Pale Wheat Ale - American",5,46,,,,,,,,3.5,"2014-02-15 17:32:08",https://untappd.com/c/68943545,https://untappd.com/beer/384796,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,
"Weihenstephaner Hefeweissbier","Bayerische Staatsbrauerei Weihenstephan",Hefeweizen,5.4,14,,"Hoffmann Brat Haus","Santa Barbara",CA,"United States",34.4196,-119.7,4,"2014-02-16 19:23:58",https://untappd.com/c/69224672,https://untappd.com/beer/8745,https://untappd.com/brewery/88,Germany,"85354 Freising",BY,,,
"Handlebar Abbey Ale","Telegraph Brewing Company","Belgian Dubbel",7.1,0,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,4,"2014-02-16 21:13:31",https://untappd.com/c/69241259,https://untappd.com/beer/519910,https://untappd.com/brewery/1604,"United States","Santa Barbara",CA,,,
Devotion,"The Lost Abbey","Blonde Ale - Belgian Blonde / Golden",6,0,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,4,"2014-02-16 21:35:31",https://untappd.com/c/69243358,https://untappd.com/beer/5040,https://untappd.com/brewery/2712,"United States","San Marcos",CA,,,
"White Ale","Saint Archer Brewing Company",Witbier,5,12,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,3.5,"2014-02-17 20:04:26",https://untappd.com/c/69356556,https://untappd.com/beer/515151,https://untappd.com/brewery/60062,"United States","San Diego",CA,,,
"Bobo's Robust Porter","Big Sky Brewing Company","Porter - American",5.8,0,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-02-17 20:56:36",https://untappd.com/c/69362433,https://untappd.com/beer/10221,https://untappd.com/brewery/2927,"United States",Missoula,MT,,,
"Stone IPA","Stone Brewing","IPA - American",6.9,71,,,,,,,,3.5,"2014-02-20 18:17:20",https://untappd.com/c/69699194,https://untappd.com/beer/821,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"Big Wave Golden Ale","Kona Brewing Company","Golden Ale",4.4,20,,"Goleta Beach County Park",Goleta,CA,"United States",34.4169,-119.832,3.5,"2014-02-22 16:26:28",https://untappd.com/c/70160920,https://untappd.com/beer/9657,https://untappd.com/brewery/1988,"United States","Kailua Kona",HI,,,
"Stochasticity Project: Grapefruit Slam IPA","Stone Brewing","IPA - American",8.2,95,,,,,,,,4,"2014-02-22 19:37:52",https://untappd.com/c/70253239,https://untappd.com/beer/538152,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
IPA,"Lagunitas Brewing Company","IPA - American",6.2,46,"Tickles the creative bones",,,,,,,4,"2014-02-24 23:19:29",https://untappd.com/c/70587788,https://untappd.com/beer/4509,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
IPA,"Lagunitas Brewing Company","IPA - American",6.2,46,,,,,,,,4,"2014-02-27 20:13:27",https://untappd.com/c/70951494,https://untappd.com/beer/4509,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
"Lizard's Mouth","Figueroa Mountain Brewing Co.","IPA - Imperial / Double",9,85,,,,,,,,4,"2014-02-28 18:59:12",https://untappd.com/c/71143741,https://untappd.com/beer/486943,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Frozen Goat","Figueroa Mountain Brewing Co.",Weizenbock,7.4,0,"This shit is bananas. B-A-N-A-N-A-S. If you let it warm up a bitter aftertaste comes through.","Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,4,"2014-02-28 19:11:58",https://untappd.com/c/71150080,https://untappd.com/beer/564561,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Velvet Merkin (2013)","Firestone Walker Brewing Company","Stout - Imperial Oatmeal",8.5,33,,,,,,,,4,"2014-02-28 22:40:01",https://untappd.com/c/71206771,https://untappd.com/beer/455520,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"Hop Strike Black IPA","Tommyknocker Brewery","IPA - Black / Cascadian Dark Ale",6.5,68,,"Jazz @ Jack's",Denver,CO,"United States",39.7437,-104.99,3.5,"2014-03-02 18:12:19",https://untappd.com/c/71662739,https://untappd.com/beer/23548,https://untappd.com/brewery/4378,"United States","Idaho Springs",CO,,,
"Colette Farmhouse Ale","Great Divide Brewing Company","Saison / Farmhouse Ale",7.3,35,"Clean, crisp. Not as tart as I was expecting.","Great Divide Brewing Co. Tap Room & Brewery",Denver,CO,"United States",39.7537,-104.988,4,"2014-03-04 18:27:10",https://untappd.com/c/71894641,https://untappd.com/beer/5431,https://untappd.com/brewery/604,"United States",Denver,CO,,,
Orabelle,"Great Divide Brewing Company","Belgian Tripel",8.3,32,"Orange peel, coriander.","Great Divide Brewing Co. Tap Room & Brewery",Denver,CO,"United States",39.7537,-104.988,4,"2014-03-04 18:40:14",https://untappd.com/c/71898763,https://untappd.com/beer/246239,https://untappd.com/brewery/604,"United States",Denver,CO,,,
"Espresso Oak Aged Yeti","Great Divide Brewing Company","Stout - American Imperial / Double",9.5,75,Hunnnnngh,"Great Divide Brewing Co. Tap Room & Brewery",Denver,CO,"United States",39.7537,-104.988,5,"2014-03-04 19:02:09",https://untappd.com/c/71905563,https://untappd.com/beer/5190,https://untappd.com/brewery/604,"United States",Denver,CO,,,
"Old Ruffian","Great Divide Brewing Company","Barleywine - American",10.2,90,"A hoppy and non-makeaface barley wine style.","Great Divide Brewing Co. Tap Room & Brewery",Denver,CO,"United States",39.7537,-104.988,4,"2014-03-04 19:23:49",https://untappd.com/c/71912308,https://untappd.com/beer/908,https://untappd.com/brewery/604,"United States",Denver,CO,,,
Lasso,"Great Divide Brewing Company","IPA - American",5,50,"Yeah I'm tipsy.","Great Divide Brewing Co. Tap Room & Brewery",Denver,CO,"United States",39.7537,-104.988,4,"2014-03-04 20:37:46",https://untappd.com/c/71932265,https://untappd.com/beer/505143,https://untappd.com/brewery/604,"United States",Denver,CO,,,
"Epically Strange","Epic Brewing Co. (Utah, Colorado)","Stout - Russian Imperial",6.6,0,"5 for creativity, and a drinkable kriek. May be better with food. Slightly metallic aftertaste.",Freshcraft,Denver,CO,"United States",39.7499,-105,3.5,"2014-03-04 20:40:20",https://untappd.com/c/71932863,https://untappd.com/beer/512893,https://untappd.com/brewery/7216,"United States",Denver,CO,,,
"Modus Hoperandi","Ska Brewing","IPA - American",6.8,88,"Ooh body.",Freshcraft,Denver,CO,"United States",39.7499,-105,4,"2014-03-05 12:10:35",https://untappd.com/c/71974009,https://untappd.com/beer/5729,https://untappd.com/brewery/1150,"United States",Durango,CO,,,
"Old Chub Nitro","Oskar Blues Brewery","Scotch Ale / Wee Heavy",6.9,0,"Old Chub on nitro","Jimmy's Urban Bar & Grill",Denver,CO,"United States",39.75,-105,4,"2014-03-05 18:45:14",https://untappd.com/c/72035105,https://untappd.com/beer/593156,https://untappd.com/brewery/956,"United States",Longmont,CO,,,
